date_and_time (Server is UTC0)	log_who_short_name	http_code	responds_time (s)	responds_size (bytes)	log_who
2018-01-22 15:53:34	getobservationswithinradius	200	0.555414	146405	https://api.nve.no/hydrology/regobs/webapi_v3.2.0/Observations/GetObservationsWithinRadius?latitude=59.844226&longitude=10.42702&range=100000&geohazardId=70&$format=JSON
2018-01-22 15:38:39	getobservationswithinradius	200	0.643095	146405	https://api.nve.no/hydrology/regobs/webapi_v3.2.0/Observations/GetObservationsWithinRadius?latitude=59.844226&longitude=10.42702&range=100000&geohazardId=70&$format=JSON
2018-01-22 15:23:22	getobservationswithinradius	200	0.89616	146405	https://api.nve.no/hydrology/regobs/webapi_v3.2.0/Observations/GetObservationsWithinRadius?latitude=59.844226&longitude=10.42702&range=100000&geohazardId=70&$format=JSON
2018-01-22 15:08:31	getobservationswithinradius	200	0.585485	146405	https://api.nve.no/hydrology/regobs/webapi_v3.2.0/Observations/GetObservationsWithinRadius?latitude=59.844226&longitude=10.42702&range=100000&geohazardId=70&$format=JSON
2018-01-22 14:53:21	getobservationswithinradius	200	0.026358	146405	https://api.nve.no/hydrology/regobs/webapi_v3.2.0/Observations/GetObservationsWithinRadius?latitude=59.844226&longitude=10.42702&range=100000&geohazardId=70&$format=JSON
2018-01-22 14:38:29	getobservationswithinradius	200	0.367266	146405	https://api.nve.no/hydrology/regobs/webapi_v3.2.0/Observations/GetObservationsWithinRadius?latitude=59.844226&longitude=10.42702&range=100000&geohazardId=70&$format=JSON
2018-01-22 14:23:25	getobservationswithinradius	200	0.406099	146405	https://api.nve.no/hydrology/regobs/webapi_v3.2.0/Observations/GetObservationsWithinRadius?latitude=59.844226&longitude=10.42702&range=100000&geohazardId=70&$format=JSON
2018-01-22 14:08:23	getobservationswithinradius	200	0.602608	146405	https://api.nve.no/hydrology/regobs/webapi_v3.2.0/Observations/GetObservationsWithinRadius?latitude=59.844226&longitude=10.42702&range=100000&geohazardId=70&$format=JSON
2018-01-22 13:53:20	getobservationswithinradius	200	0.611821	146405	https://api.nve.no/hydrology/regobs/webapi_v3.2.0/Observations/GetObservationsWithinRadius?latitude=59.844226&longitude=10.42702&range=100000&geohazardId=70&$format=JSON
2018-01-22 13:38:22	getobservationswithinradius	200	0.080331	146405	https://api.nve.no/hydrology/regobs/webapi_v3.2.0/Observations/GetObservationsWithinRadius?latitude=59.844226&longitude=10.42702&range=100000&geohazardId=70&$format=JSON
2018-01-22 13:23:18	getobservationswithinradius	200	0.520142	146405	https://api.nve.no/hydrology/regobs/webapi_v3.2.0/Observations/GetObservationsWithinRadius?latitude=59.844226&longitude=10.42702&range=100000&geohazardId=70&$format=JSON
2018-01-22 13:08:31	getobservationswithinradius	200	0.810756	146405	https://api.nve.no/hydrology/regobs/webapi_v3.2.0/Observations/GetObservationsWithinRadius?latitude=59.844226&longitude=10.42702&range=100000&geohazardId=70&$format=JSON
2018-01-22 12:53:23	getobservationswithinradius	200	0.114782	146405	https://api.nve.no/hydrology/regobs/webapi_v3.2.0/Observations/GetObservationsWithinRadius?latitude=59.844226&longitude=10.42702&range=100000&geohazardId=70&$format=JSON
2018-01-22 12:38:26	getobservationswithinradius	200	0.550181	146405	https://api.nve.no/hydrology/regobs/webapi_v3.2.0/Observations/GetObservationsWithinRadius?latitude=59.844226&longitude=10.42702&range=100000&geohazardId=70&$format=JSON
2018-01-22 12:23:32	getobservationswithinradius	200	0.404194	146405	https://api.nve.no/hydrology/regobs/webapi_v3.2.0/Observations/GetObservationsWithinRadius?latitude=59.844226&longitude=10.42702&range=100000&geohazardId=70&$format=JSON
2018-01-22 12:08:34	getobservationswithinradius	200	0.688551	146405	https://api.nve.no/hydrology/regobs/webapi_v3.2.0/Observations/GetObservationsWithinRadius?latitude=59.844226&longitude=10.42702&range=100000&geohazardId=70&$format=JSON
2018-01-22 11:53:22	getobservationswithinradius	200	0.61365	146405	https://api.nve.no/hydrology/regobs/webapi_v3.2.0/Observations/GetObservationsWithinRadius?latitude=59.844226&longitude=10.42702&range=100000&geohazardId=70&$format=JSON
2018-01-22 11:38:38	getobservationswithinradius	200	0.517149	146405	https://api.nve.no/hydrology/regobs/webapi_v3.2.0/Observations/GetObservationsWithinRadius?latitude=59.844226&longitude=10.42702&range=100000&geohazardId=70&$format=JSON
2018-01-22 11:23:24	getobservationswithinradius	200	0.037092	146405	https://api.nve.no/hydrology/regobs/webapi_v3.2.0/Observations/GetObservationsWithinRadius?latitude=59.844226&longitude=10.42702&range=100000&geohazardId=70&$format=JSON
2018-01-22 11:08:29	getobservationswithinradius	200	0.65031	146405	https://api.nve.no/hydrology/regobs/webapi_v3.2.0/Observations/GetObservationsWithinRadius?latitude=59.844226&longitude=10.42702&range=100000&geohazardId=70&$format=JSON
2018-01-22 10:53:25	getobservationswithinradius	200	0.295469	146405	https://api.nve.no/hydrology/regobs/webapi_v3.2.0/Observations/GetObservationsWithinRadius?latitude=59.844226&longitude=10.42702&range=100000&geohazardId=70&$format=JSON
