date_and_time (Server is UTC0)	log_who_short_name	http_code	responds_time (s)	responds_size (bytes)	log_who
2018-01-03 02:38:31	kdvelements	200	0.483984	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-03 02:23:37	kdvelements	200	0.456578	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-03 02:09:22	kdvelements	200	0.45819	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-03 01:53:18	kdvelements	200	0.446836	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-03 01:38:56	kdvelements	200	0.461077	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-03 01:23:28	kdvelements	200	0.453631	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-03 01:09:19	kdvelements	200	0.454248	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-03 00:53:25	kdvelements	200	0.45817	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-03 00:38:59	kdvelements	200	0.454	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-03 00:23:29	kdvelements	200	0.452698	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-03 00:08:58	kdvelements	200	0.463781	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 23:53:23	kdvelements	200	0.451154	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 23:38:28	kdvelements	200	0.432313	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 23:23:32	kdvelements	200	0.448189	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 23:08:27	kdvelements	200	0.668983	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 22:53:22	kdvelements	200	0.547879	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 22:38:29	kdvelements	200	0.456394	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 22:23:31	kdvelements	200	0.490302	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 22:08:28	kdvelements	200	0.455584	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 21:53:25	kdvelements	200	0.46967	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 21:38:29	kdvelements	200	0.439042	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 21:23:38	kdvelements	200	0.477374	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 21:08:31	kdvelements	200	0.441874	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 20:53:24	kdvelements	200	0.463555	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 20:38:29	kdvelements	200	0.454174	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 20:23:32	kdvelements	200	0.429489	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 20:08:42	kdvelements	200	0.438082	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 19:53:23	kdvelements	200	0.439421	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 19:38:32	kdvelements	200	0.479297	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 19:23:36	kdvelements	200	0.595633	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 19:08:28	kdvelements	200	0.46017	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 18:53:35	kdvelements	200	0.454358	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 18:38:35	kdvelements	200	0.453158	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 18:23:32	kdvelements	200	0.437731	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 18:08:26	kdvelements	200	0.47371	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 17:53:23	kdvelements	200	0.586606	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 17:38:26	kdvelements	200	0.622432	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 17:23:34	kdvelements	200	0.475449	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 17:08:25	kdvelements	200	0.444964	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 16:53:19	kdvelements	200	0.450078	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 16:38:27	kdvelements	200	0.462897	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 16:23:31	kdvelements	200	0.453754	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 16:08:33	kdvelements	200	0.445352	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 15:53:19	kdvelements	200	0.429345	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 15:38:27	kdvelements	200	0.483765	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 15:23:32	kdvelements	200	0.492752	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 15:08:23	kdvelements	200	0.440868	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 14:53:24	kdvelements	200	0.424637	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 14:38:32	kdvelements	200	0.482551	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 14:23:41	kdvelements	200	0.440798	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 14:08:29	kdvelements	200	0.446234	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 13:53:20	kdvelements	200	0.44184	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 13:38:23	kdvelements	200	0.43665	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 13:23:33	kdvelements	200	0.425137	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 13:08:30	kdvelements	200	0.470086	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 12:53:17	kdvelements	200	0.43829	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 12:38:22	kdvelements	200	0.461755	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 12:23:32	kdvelements	200	0.425796	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 12:08:29	kdvelements	200	0.553956	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 11:53:16	kdvelements	200	0.425446	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 11:38:26	kdvelements	200	0.459205	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 11:23:29	kdvelements	200	0.442444	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 11:08:24	kdvelements	200	0.43986	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 10:53:24	kdvelements	200	0.456505	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 10:38:25	kdvelements	200	0.446263	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 10:23:31	kdvelements	200	0.461482	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 10:08:23	kdvelements	200	0.461625	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 09:53:25	kdvelements	200	0.441811	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 09:38:25	kdvelements	200	0.456643	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 09:23:31	kdvelements	200	0.442088	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 09:08:25	kdvelements	200	0.460039	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 08:53:24	kdvelements	200	0.47915	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 08:38:32	kdvelements	200	0.595726	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 08:23:34	kdvelements	200	0.466966	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
2018-01-02 08:11:04	kdvelements	200	0.580362	19629	https://api.nve.no/hydrology/regobs/webapi/kdvelements
