date_and_time	parameter	http_code	responds_time	days_requested	days_received
2018-01-20 04:08:09	sdfsw	200	0.731962	21	20
2018-01-20 03:53:05	tm	200	0.399962	21	19
2018-01-20 03:53:05	sd	200	0.458911	21	20
2018-01-20 03:53:04	sdfsw	200	0.578783	21	20
2018-01-20 03:39:40	sd	200	0.814695	21	20
2018-01-20 03:38:40	tm	200	0.397383	21	0
2018-01-20 03:38:06	sdfsw	200	0.685128	21	20
2018-01-20 03:23:12	tm	200	0.377687	21	19
2018-01-20 03:23:12	sd	200	0.436027	21	20
2018-01-20 03:23:11	sdfsw	200	0.542471	21	20
2018-01-20 03:09:40	sd	200	0.796898	21	20
2018-01-20 03:08:40	tm	200	0.402299	21	0
2018-01-20 03:08:06	sdfsw	200	0.370471	21	20
2018-01-20 02:53:06	tm	200	0.411143	21	19
2018-01-20 02:53:06	sd	200	0.390832	21	20
2018-01-20 02:53:05	sdfsw	200	0.447176	21	20
2018-01-20 02:38:08	sd	200	0.389476	21	20
2018-01-20 02:38:07	tm	200	0.389913	21	19
2018-01-20 02:38:05	sdfsw	200	0.791507	21	20
2018-01-20 02:23:06	sd	200	0.848932	21	20
2018-01-20 02:23:05	tm	200	0.98842	21	19
2018-01-20 02:23:04	sdfsw	200	0.199868	21	20
2018-01-20 02:08:11	sd	200	0.577531	21	20
2018-01-20 02:08:10	tm	200	0.653901	21	19
2018-01-20 02:08:09	sdfsw	200	0.716992	21	20
2018-01-20 01:53:11	tm	200	0.783432	21	19
2018-01-20 01:53:11	sd	200	0.653437	21	20
2018-01-20 01:53:10	sdfsw	200	0.727066	21	20
2018-01-20 01:38:07	sd	200	0.534946	21	20
2018-01-20 01:38:06	tm	200	0.556705	21	19
2018-01-20 01:38:05	sdfsw	200	0.679739	21	20
2018-01-20 01:23:12	sd	200	0.616195	21	20
2018-01-20 01:23:11	tm	200	0.671463	21	19
2018-01-20 01:23:10	sdfsw	200	0.669796	21	20
2018-01-20 01:08:09	sd	200	0.526453	21	20
2018-01-20 01:08:08	tm	200	0.611896	21	19
2018-01-20 01:08:07	sdfsw	200	0.536912	21	20
2018-01-20 00:53:06	sd	200	0.548376	21	20
2018-01-20 00:53:05	tm	200	0.542213	21	19
2018-01-20 00:53:04	sdfsw	200	0.768777	21	20
2018-01-20 00:38:07	sd	200	0.546666	21	20
2018-01-20 00:38:06	sdfsw	200	0.747742	21	20
2018-01-20 00:38:06	tm	200	0.519917	21	19
2018-01-20 00:23:04	tm	200	0.401772	21	19
2018-01-20 00:23:04	sd	200	0.400561	21	20
2018-01-20 00:23:03	sdfsw	200	0.558752	21	20
2018-01-20 00:09:28	sd	200	0.432959	21	20
2018-01-20 00:08:28	tm	200	0.701781	21	0
2018-01-20 00:08:06	sdfsw	200	0.309112	21	20
2018-01-19 23:53:05	sd	200	0.399603	21	21
2018-01-19 23:53:04	sdfsw	200	0.494569	21	21
2018-01-19 23:53:04	tm	200	0.425592	21	20
2018-01-19 23:38:06	sd	200	0.398325	21	21
2018-01-19 23:38:05	sdfsw	200	0.561389	21	21
2018-01-19 23:38:05	tm	200	0.403758	21	20
2018-01-19 23:23:06	sd	200	0.383604	21	21
2018-01-19 23:23:05	sdfsw	200	0.576437	21	21
2018-01-19 23:23:05	tm	200	0.39547	21	20
2018-01-19 23:08:07	sd	200	0.383833	21	21
2018-01-19 23:08:06	tm	200	0.388566	21	20
2018-01-19 23:08:05	sdfsw	200	0.578438	21	21
2018-01-19 22:53:12	tm	200	0.406132	21	20
2018-01-19 22:53:12	sd	200	0.385547	21	21
2018-01-19 22:53:11	sdfsw	200	0.555691	21	21
2018-01-19 22:38:06	sd	200	0.392198	21	21
2018-01-19 22:38:05	sdfsw	200	0.546811	21	21
2018-01-19 22:38:05	tm	200	0.404745	21	20
2018-01-19 22:23:06	sd	200	0.389493	21	21
2018-01-19 22:23:05	tm	200	0.490242	21	20
2018-01-19 22:23:04	sdfsw	200	0.567957	21	21
2018-01-19 22:08:06	tm	200	0.395888	21	20
2018-01-19 22:08:06	sd	200	0.395712	21	21
2018-01-19 22:08:05	sdfsw	200	0.566584	21	21
2018-01-19 21:53:05	tm	200	0.381321	21	20
2018-01-19 21:53:05	sd	200	0.384954	21	21
2018-01-19 21:53:04	sdfsw	200	0.472225	21	21
2018-01-19 21:38:10	sd	200	0.393747	21	21
2018-01-19 21:38:09	sdfsw	200	0.600508	21	21
2018-01-19 21:38:09	tm	200	0.439001	21	20
2018-01-19 21:23:13	sd	200	0.719907	21	21
2018-01-19 21:23:12	sdfsw	200	0.454205	21	21
2018-01-19 21:23:12	tm	200	0.428991	21	20
2018-01-19 21:08:10	tm	200	0.398855	21	20
2018-01-19 21:08:10	sd	200	0.398456	21	21
2018-01-19 21:08:09	sdfsw	200	0.633235	21	21
2018-01-19 20:53:06	tm	200	0.386798	21	20
2018-01-19 20:53:06	sd	200	0.386571	21	21
2018-01-19 20:53:05	sdfsw	200	0.583402	21	21
2018-01-19 20:38:10	tm	200	0.402161	21	20
2018-01-19 20:38:10	sd	200	0.41056	21	21
2018-01-19 20:38:09	sdfsw	200	0.578063	21	21
2018-01-19 20:23:09	sd	200	0.389611	21	21
2018-01-19 20:23:08	sdfsw	200	0.527482	21	21
2018-01-19 20:23:08	tm	200	0.400731	21	20
2018-01-19 20:08:10	sd	200	0.381598	21	21
2018-01-19 20:08:09	sdfsw	200	0.537365	21	21
2018-01-19 20:08:09	tm	200	0.405375	21	20
2018-01-19 19:53:06	tm	200	0.405018	21	20
2018-01-19 19:53:06	sd	200	0.382712	21	21
2018-01-19 19:53:05	sdfsw	200	0.527074	21	21
2018-01-19 19:38:08	sd	200	0.413918	21	21
2018-01-19 19:38:07	sdfsw	200	0.552322	21	21
2018-01-19 19:38:07	tm	200	0.394131	21	20
2018-01-19 19:23:05	tm	200	0.391184	21	20
2018-01-19 19:23:05	sd	200	0.415947	21	21
2018-01-19 19:23:04	sdfsw	200	0.643059	21	21
2018-01-19 19:08:09	sd	200	0.409928	21	21
2018-01-19 19:08:08	sdfsw	200	0.480963	21	21
2018-01-19 19:08:08	tm	200	0.403676	21	20
2018-01-19 18:53:06	sd	200	0.38733	21	21
2018-01-19 18:53:05	sdfsw	200	0.575318	21	21
2018-01-19 18:53:05	tm	200	0.412105	21	20
2018-01-19 18:38:17	tm	200	0.394521	21	20
2018-01-19 18:38:17	sd	200	0.490865	21	21
2018-01-19 18:38:16	sdfsw	200	0.582265	21	21
2018-01-19 18:23:06	tm	200	0.388444	21	20
2018-01-19 18:23:06	sd	200	0.389596	21	21
2018-01-19 18:23:05	sdfsw	200	0.603074	21	21
2018-01-19 18:08:09	tm	200	0.402455	21	20
2018-01-19 18:08:09	sd	200	0.378357	21	21
2018-01-19 18:08:08	sdfsw	200	0.485813	21	21
2018-01-19 17:53:14	tm	200	0.402182	21	20
2018-01-19 17:53:14	sd	200	0.470208	21	21
2018-01-19 17:53:13	sdfsw	200	0.575577	21	21
2018-01-19 17:38:18	sd	200	0.375113	21	21
2018-01-19 17:38:17	sdfsw	200	0.578433	21	21
2018-01-19 17:38:17	tm	200	0.391472	21	20
2018-01-19 17:23:15	sd	200	0.391413	21	21
2018-01-19 17:23:14	sdfsw	200	0.582766	21	21
2018-01-19 17:23:14	tm	200	0.393836	21	20
2018-01-19 17:08:11	tm	200	0.419964	21	20
2018-01-19 17:08:11	sd	200	0.548899	21	21
2018-01-19 17:08:10	sdfsw	200	0.867568	21	21
2018-01-19 16:53:06	tm	200	0.41176	21	20
2018-01-19 16:53:06	sd	200	0.392138	21	21
2018-01-19 16:53:05	sdfsw	200	0.556417	21	21
2018-01-19 16:38:16	sd	200	0.398953	21	21
2018-01-19 16:38:15	tm	200	0.573936	21	20
2018-01-19 16:38:14	sdfsw	200	0.711278	21	21
2018-01-19 16:23:12	tm	200	0.424899	21	20
2018-01-19 16:23:12	sd	200	0.412865	21	21
2018-01-19 16:23:11	sdfsw	200	0.586863	21	21
2018-01-19 16:08:17	sd	200	0.406563	21	21
2018-01-19 16:08:16	sdfsw	200	0.606692	21	21
2018-01-19 16:08:16	tm	200	0.410761	21	20
2018-01-19 15:53:07	tm	200	0.389204	21	20
2018-01-19 15:53:07	sd	200	0.408846	21	21
2018-01-19 15:53:06	sdfsw	200	0.583476	21	21
2018-01-19 15:38:07	tm	200	0.493479	21	20
2018-01-19 15:38:07	sd	200	0.391573	21	21
2018-01-19 15:38:06	sdfsw	200	0.68501	21	21
2018-01-19 15:23:05	sd	200	0.598721	21	21
2018-01-19 15:23:04	sdfsw	200	0.487784	21	21
2018-01-19 15:23:04	tm	200	0.390655	21	20
2018-01-19 15:08:07	tm	200	0.406735	21	20
2018-01-19 15:08:07	sd	200	0.393894	21	21
2018-01-19 15:08:06	sdfsw	200	0.631055	21	21
2018-01-19 14:53:07	sd	200	0.380771	21	21
2018-01-19 14:53:06	sdfsw	200	0.469285	21	21
2018-01-19 14:53:06	tm	200	0.407429	21	20
2018-01-19 14:38:06	tm	200	0.418401	21	20
2018-01-19 14:38:06	sd	200	0.40335	21	21
2018-01-19 14:38:05	sdfsw	200	0.670645	21	21
2018-01-19 14:23:06	tm	200	0.403565	21	20
2018-01-19 14:23:06	sd	200	0.40768	21	21
2018-01-19 14:23:05	sdfsw	200	0.468283	21	21
2018-01-19 14:08:08	tm	200	0.393645	21	20
2018-01-19 14:08:08	sd	200	0.400006	21	21
2018-01-19 14:08:07	sdfsw	200	0.504934	21	21
2018-01-19 13:53:05	tm	200	0.402474	21	20
2018-01-19 13:53:05	sd	200	0.408673	21	21
2018-01-19 13:53:04	sdfsw	200	0.594375	21	21
2018-01-19 13:38:06	tm	200	0.397631	21	20
2018-01-19 13:38:06	sd	200	0.417965	21	21
2018-01-19 13:38:05	sdfsw	200	0.457355	21	21
2018-01-19 13:23:04	tm	200	0.390473	21	20
2018-01-19 13:23:04	sd	200	0.391933	21	21
2018-01-19 13:23:03	sdfsw	200	0.565986	21	21
2018-01-19 13:08:09	sd	200	0.395939	21	21
2018-01-19 13:08:08	sdfsw	200	0.739875	21	21
2018-01-19 13:08:08	tm	200	0.399185	21	20
2018-01-19 12:53:07	sd	200	0.391139	21	21
2018-01-19 12:53:06	tm	200	0.707881	21	20
2018-01-19 12:53:05	sdfsw	200	0.48023	21	21
2018-01-19 12:38:08	tm	200	0.409056	21	20
2018-01-19 12:38:08	sd	200	0.460551	21	21
2018-01-19 12:38:07	sdfsw	200	0.482559	21	21
2018-01-19 12:23:12	sd	200	0.37672	21	21
2018-01-19 12:23:11	sdfsw	200	0.541208	21	21
2018-01-19 12:23:11	tm	200	0.480266	21	20
2018-01-19 12:08:09	sd	200	0.424182	21	21
2018-01-19 12:08:08	sdfsw	200	0.638773	21	21
2018-01-19 12:08:08	tm	200	0.504619	21	20
2018-01-19 11:53:12	tm	200	0.404526	21	20
2018-01-19 11:53:12	sd	200	0.403458	21	21
2018-01-19 11:53:11	sdfsw	200	0.479771	21	21
2018-01-19 11:38:21	sd	200	0.397215	21	21
2018-01-19 11:38:20	tm	200	0.418625	21	19
2018-01-19 11:38:18	sdfsw	200	0.487923	21	21
2018-01-19 11:23:12	tm	200	0.39862	21	19
2018-01-19 11:23:12	sd	200	0.382575	21	21
2018-01-19 11:23:11	sdfsw	200	0.583526	21	21
2018-01-19 11:08:08	sd	200	0.422197	21	21
2018-01-19 11:08:07	sdfsw	200	0.563654	21	21
2018-01-19 11:08:07	tm	200	0.393153	21	19
2018-01-19 10:53:14	tm	200	0.412328	21	19
2018-01-19 10:53:14	sd	200	0.384983	21	21
2018-01-19 10:53:13	sdfsw	200	0.594403	21	21
2018-01-19 10:38:16	sd	200	0.35726	21	21
2018-01-19 10:38:15	tm	200	0.386974	21	19
2018-01-19 10:38:14	sdfsw	200	0.556314	21	21
2018-01-19 10:23:16	tm	200	0.379703	21	19
2018-01-19 10:23:16	sd	200	0.386146	21	21
2018-01-19 10:23:13	sdfsw	200	0.848337	21	21
2018-01-19 10:08:11	tm	200	0.37485	21	19
2018-01-19 10:08:11	sd	200	0.379411	21	21
2018-01-19 10:08:10	sdfsw	200	0.464661	21	21
2018-01-19 09:53:15	sd	200	0.387929	21	21
2018-01-19 09:53:14	sdfsw	200	0.526853	21	21
2018-01-19 09:53:14	tm	200	0.383391	21	19
2018-01-19 09:38:15	sd	200	0.3773	21	21
2018-01-19 09:38:14	tm	200	0.424763	21	15
2018-01-19 09:38:13	sdfsw	200	0.435437	21	20
2018-01-19 09:23:09	sd	200	0.376676	21	21
2018-01-19 09:23:08	tm	200	0.387664	21	15
2018-01-19 09:23:07	sdfsw	200	0.557661	21	20
2018-01-19 09:08:10	tm	200	0.380334	21	20
2018-01-19 09:08:10	sd	200	0.389532	21	21
2018-01-19 09:08:09	sdfsw	200	0.571263	21	21
2018-01-19 08:53:07	tm	200	0.390125	21	20
2018-01-19 08:53:07	sd	200	0.392498	21	21
2018-01-19 08:53:06	sdfsw	200	0.457096	21	21
2018-01-19 08:38:09	sd	200	0.36992	21	21
2018-01-19 08:38:08	tm	200	0.573291	21	20
2018-01-19 08:38:07	sdfsw	200	0.627553	21	21
2018-01-19 08:23:14	sd	200	0.378394	21	21
2018-01-19 08:23:13	sdfsw	200	0.477128	21	21
2018-01-19 08:23:13	tm	200	0.36047	21	20
2018-01-19 08:10:00	sd	200	0.056693	21	21
2018-01-19 08:09:08	tm	200	0.0695	21	20
2018-01-19 08:08:08	sdfsw	200	0.445665	21	0
2018-01-19 07:53:18	tm	200	0.387904	21	20
2018-01-19 07:53:18	sd	200	0.415315	21	21
2018-01-19 07:53:15	sdfsw	200	0.772364	21	21
2018-01-19 07:38:08	sd	200	0.395604	21	21
2018-01-19 07:38:07	sdfsw	200	0.590578	21	21
2018-01-19 07:38:07	tm	200	0.375985	21	20
2018-01-19 07:23:06	tm	200	0.370987	21	20
2018-01-19 07:23:06	sd	200	0.377265	21	21
2018-01-19 07:23:05	sdfsw	200	0.486042	21	21
2018-01-19 07:08:08	tm	200	0.369147	21	20
2018-01-19 07:08:08	sd	200	0.384984	21	21
2018-01-19 07:08:07	sdfsw	200	0.588298	21	21
2018-01-19 06:53:14	sd	200	0.384869	21	21
2018-01-19 06:53:13	sdfsw	200	0.5454	21	21
2018-01-19 06:53:13	tm	200	0.389254	21	20
2018-01-19 06:38:07	sd	200	0.367319	21	21
2018-01-19 06:38:06	sdfsw	200	0.556986	21	21
2018-01-19 06:38:06	tm	200	0.372568	21	20
2018-01-19 06:23:05	tm	200	0.36116	21	20
2018-01-19 06:23:05	sd	200	0.417095	21	21
2018-01-19 06:23:04	sdfsw	200	0.56726	21	21
2018-01-19 06:08:06	tm	200	0.354796	21	20
2018-01-19 06:08:06	sd	200	0.381776	21	21
2018-01-19 06:08:05	sdfsw	200	0.63515	21	21
2018-01-19 05:53:06	sd	200	0.381072	21	21
2018-01-19 05:53:05	sdfsw	200	0.51526	21	21
2018-01-19 05:53:05	tm	200	0.393717	21	20
2018-01-19 05:38:09	sd	200	0.361601	21	21
2018-01-19 05:38:08	tm	200	0.377265	21	20
2018-01-19 05:38:05	sdfsw	200	0.909234	21	21
2018-01-19 05:23:13	sd	200	0.575127	21	21
2018-01-19 05:23:12	tm	200	0.580827	21	20
2018-01-19 05:23:11	sdfsw	200	0.599184	21	21
2018-01-19 05:10:08	sd	200	0.015534	21	21
2018-01-19 05:09:07	tm	200	0.785707	21	0
2018-01-19 05:08:06	sdfsw	200	0.526099	21	0
2018-01-19 04:53:05	tm	200	0.396501	21	20
2018-01-19 04:53:05	sd	200	0.700519	21	21
2018-01-19 04:53:04	sdfsw	200	0.541986	21	21
2018-01-19 04:40:05	sd	200	0.772656	21	21
2018-01-19 04:39:06	tm	200	0.71195	21	20
2018-01-19 04:38:05	sdfsw	200	0.227145	21	0
2018-01-19 04:23:18	sd	0	0.0	21	0
2018-01-19 04:23:14	tm	0	0.0	21	0
2018-01-19 04:23:11	sdfsw	0	0.0	21	0
2018-01-19 04:08:32	tm	503	0.210646	21	20
2018-01-19 04:08:32	sd	503	0.20338	21	20
2018-01-19 04:08:11	sdfsw	0	0.0	21	0
2018-01-19 03:53:05	sd	200	0.521617	21	20
2018-01-19 03:53:04	sdfsw	200	0.575847	21	20
2018-01-19 03:53:04	tm	200	0.394285	21	19
2018-01-19 03:40:06	sd	200	0.470113	21	20
2018-01-19 03:39:12	tm	200	0.222499	21	19
2018-01-19 03:38:11	sdfsw	200	0.532257	21	0
2018-01-19 03:23:05	tm	200	0.37774	21	19
2018-01-19 03:23:05	sd	200	0.581421	21	20
2018-01-19 03:23:04	sdfsw	200	0.903176	21	20
2018-01-19 03:08:09	sd	200	0.230205	21	0
2018-01-19 03:08:07	tm	200	0.21474	21	0
2018-01-19 03:08:06	sdfsw	200	0.389539	21	0
2018-01-19 02:53:13	sd	200	0.404034	21	20
2018-01-19 02:53:12	sdfsw	200	0.570168	21	20
2018-01-19 02:53:12	tm	200	0.37457	21	19
2018-01-19 02:38:08	tm	200	0.446305	21	19
2018-01-19 02:38:08	sd	200	0.386699	21	20
2018-01-19 02:38:05	sdfsw	200	0.872481	21	20
2018-01-19 02:23:06	sd	200	0.552512	21	20
2018-01-19 02:23:05	tm	200	0.561146	21	19
2018-01-19 02:23:04	sdfsw	200	0.303175	21	20
2018-01-19 02:09:55	sd	200	0.347552	21	20
2018-01-19 02:08:55	tm	200	0.722812	21	0
2018-01-19 02:08:10	sdfsw	200	0.279987	21	20
2018-01-19 01:53:13	sd	200	0.12312	21	20
2018-01-19 01:53:12	tm	200	0.649175	21	19
2018-01-19 01:53:11	sdfsw	200	0.643155	21	20
2018-01-19 01:38:07	sd	200	0.432036	21	20
2018-01-19 01:38:05	tm	200	0.209361	21	19
2018-01-19 01:38:04	sdfsw	200	0.796205	21	20
2018-01-19 01:23:09	sd	200	0.879192	21	20
2018-01-19 01:23:08	tm	200	0.504053	21	19
2018-01-19 01:23:07	sdfsw	200	0.049306	21	20
2018-01-19 01:09:54	sd	200	0.374769	21	20
2018-01-19 01:08:53	tm	200	0.7318	21	0
2018-01-19 01:08:08	sdfsw	200	0.926915	21	20
2018-01-19 00:53:06	tm	200	0.553304	21	19
2018-01-19 00:53:06	sd	200	0.001969	21	20
2018-01-19 00:53:05	sdfsw	200	0.623444	21	20
2018-01-19 00:39:33	sd	200	0.364658	21	20
2018-01-19 00:38:33	tm	200	0.386589	21	0
2018-01-19 00:38:05	sdfsw	200	0.404832	21	20
2018-01-19 00:23:06	sd	200	0.49579	21	20
2018-01-19 00:23:05	tm	200	0.518136	21	19
2018-01-19 00:23:04	sdfsw	200	0.907371	21	20
2018-01-19 00:09:54	sd	200	0.3647	21	20
2018-01-19 00:08:53	tm	200	0.731165	21	0
2018-01-19 00:08:07	sdfsw	200	0.037879	21	20
2018-01-18 23:53:05	tm	200	0.387414	21	20
2018-01-18 23:53:05	sd	200	0.389379	21	21
2018-01-18 23:53:04	sdfsw	200	0.461832	21	21
2018-01-18 23:38:08	tm	200	0.380075	21	20
2018-01-18 23:38:08	sd	200	0.40223	21	21
2018-01-18 23:38:05	sdfsw	200	0.904003	21	21
2018-01-18 23:23:05	tm	200	0.407593	21	20
2018-01-18 23:23:05	sd	200	0.409564	21	21
2018-01-18 23:23:04	sdfsw	200	0.587228	21	21
2018-01-18 23:08:07	sd	200	0.397471	21	21
2018-01-18 23:08:06	tm	200	0.391311	21	20
2018-01-18 23:08:05	sdfsw	200	0.572835	21	21
2018-01-18 22:53:03	tm	200	0.390611	21	20
2018-01-18 22:53:03	sd	200	0.393299	21	21
2018-01-18 22:53:02	sdfsw	200	0.596702	21	21
2018-01-18 22:38:07	sd	200	0.39598	21	21
2018-01-18 22:38:06	tm	200	0.402922	21	20
2018-01-18 22:38:04	sdfsw	200	0.758041	21	21
2018-01-18 22:23:05	sd	200	0.401294	21	21
2018-01-18 22:23:04	sdfsw	200	0.511504	21	21
2018-01-18 22:23:04	tm	200	0.392595	21	20
2018-01-18 22:08:07	tm	200	0.395702	21	20
2018-01-18 22:08:07	sd	200	0.386516	21	21
2018-01-18 22:08:06	sdfsw	200	0.463287	21	21
2018-01-18 21:53:05	tm	200	0.391065	21	20
2018-01-18 21:53:05	sd	200	0.399687	21	21
2018-01-18 21:53:04	sdfsw	200	0.549382	21	21
2018-01-18 21:38:08	tm	200	0.419194	21	20
2018-01-18 21:38:08	sd	200	0.408125	21	21
2018-01-18 21:38:07	sdfsw	200	0.506308	21	21
2018-01-18 21:23:11	sd	200	0.372568	21	21
2018-01-18 21:23:10	sdfsw	200	0.484235	21	21
2018-01-18 21:23:10	tm	200	0.399789	21	20
2018-01-18 21:08:08	sd	200	0.391416	21	21
2018-01-18 21:08:07	sdfsw	200	0.569305	21	21
2018-01-18 21:08:07	tm	200	0.394534	21	20
2018-01-18 20:53:06	tm	200	0.400452	21	20
2018-01-18 20:53:06	sd	200	0.419577	21	21
2018-01-18 20:53:05	sdfsw	200	0.600121	21	21
2018-01-18 20:38:16	tm	200	0.410039	21	20
2018-01-18 20:38:16	sd	200	0.403216	21	21
2018-01-18 20:38:13	sdfsw	200	0.869761	21	21
2018-01-18 20:23:05	tm	200	0.379061	21	20
2018-01-18 20:23:05	sd	200	0.431988	21	21
2018-01-18 20:23:04	sdfsw	200	0.470066	21	21
2018-01-18 20:08:09	tm	200	0.399971	21	20
2018-01-18 20:08:09	sd	200	0.394809	21	21
2018-01-18 20:08:08	sdfsw	200	0.608001	21	21
2018-01-18 19:53:06	tm	200	0.390207	21	20
2018-01-18 19:53:06	sd	200	0.388231	21	21
2018-01-18 19:53:05	sdfsw	200	0.585573	21	21
2018-01-18 19:38:08	tm	200	0.433493	21	20
2018-01-18 19:38:08	sd	200	0.466303	21	21
2018-01-18 19:38:07	sdfsw	200	0.420614	21	21
2018-01-18 19:23:13	sd	200	0.377958	21	21
2018-01-18 19:23:12	sdfsw	200	0.455407	21	21
2018-01-18 19:23:12	tm	200	0.393806	21	20
2018-01-18 19:08:11	sd	200	0.410196	21	21
2018-01-18 19:08:10	sdfsw	200	0.455246	21	21
2018-01-18 19:08:10	tm	200	0.409509	21	20
2018-01-18 18:53:06	sd	200	0.403011	21	21
2018-01-18 18:53:05	sdfsw	200	0.573514	21	21
2018-01-18 18:53:05	tm	200	0.391601	21	20
2018-01-18 18:38:15	tm	200	0.396373	21	20
2018-01-18 18:38:15	sd	200	0.447674	21	21
2018-01-18 18:38:14	sdfsw	200	0.477087	21	21
2018-01-18 18:23:07	sd	200	0.383522	21	21
2018-01-18 18:23:06	sdfsw	200	0.517168	21	21
2018-01-18 18:23:06	tm	200	0.383946	21	20
2018-01-18 18:08:08	tm	200	0.387034	21	20
2018-01-18 18:08:08	sd	200	0.392749	21	21
2018-01-18 18:08:07	sdfsw	200	0.547053	21	21
2018-01-18 17:53:07	sd	200	0.382834	21	21
2018-01-18 17:53:06	sdfsw	200	0.559651	21	21
2018-01-18 17:53:06	tm	200	0.380885	21	20
2018-01-18 17:38:09	sd	200	0.383857	21	21
2018-01-18 17:38:08	sdfsw	200	0.493776	21	21
2018-01-18 17:38:08	tm	200	0.393795	21	20
2018-01-18 17:23:13	sdfsw	200	0.454845	21	21
2018-01-18 17:23:13	tm	200	0.396006	21	20
2018-01-18 17:23:13	sd	200	0.400907	21	21
2018-01-18 17:08:09	tm	200	0.391279	21	20
2018-01-18 17:08:09	sd	200	0.389603	21	21
2018-01-18 17:08:08	sdfsw	200	0.474826	21	21
2018-01-18 16:53:06	tm	200	0.389196	21	20
2018-01-18 16:53:06	sd	200	0.380361	21	21
2018-01-18 16:53:05	sdfsw	200	0.524738	21	21
2018-01-18 16:38:11	sd	200	0.387193	21	21
2018-01-18 16:38:10	tm	200	0.390557	21	20
2018-01-18 16:38:08	sdfsw	200	0.782873	21	21
2018-01-18 16:23:15	sd	200	0.387476	21	21
2018-01-18 16:23:14	sdfsw	200	0.545367	21	21
2018-01-18 16:23:14	tm	200	0.393996	21	20
2018-01-18 16:08:15	sd	200	0.364543	21	21
2018-01-18 16:08:14	sdfsw	200	0.470472	21	21
2018-01-18 16:08:14	tm	200	0.385274	21	20
2018-01-18 15:53:06	tm	200	0.451652	21	20
2018-01-18 15:53:06	sd	200	0.391087	21	21
2018-01-18 15:53:05	sdfsw	200	0.630885	21	21
2018-01-18 15:38:08	sd	200	0.389669	21	21
2018-01-18 15:38:07	sdfsw	200	0.556262	21	21
2018-01-18 15:38:07	tm	200	0.400677	21	21
2018-01-18 15:23:12	sd	200	0.396264	21	21
2018-01-18 15:23:11	sdfsw	200	0.569863	21	21
2018-01-18 15:23:11	tm	200	0.402725	21	21
2018-01-18 15:08:08	sd	200	0.382316	21	21
2018-01-18 15:08:07	sdfsw	200	0.577324	21	21
2018-01-18 15:08:07	tm	200	0.384955	21	21
2018-01-18 14:53:06	tm	200	0.393371	21	21
2018-01-18 14:53:06	sd	200	0.389531	21	21
2018-01-18 14:53:05	sdfsw	200	0.475553	21	21
2018-01-18 14:38:07	tm	200	0.392207	21	21
2018-01-18 14:38:07	sd	200	0.371074	21	21
2018-01-18 14:38:06	sdfsw	200	0.579595	21	21
2018-01-18 14:23:05	tm	200	0.385146	21	21
2018-01-18 14:23:05	sd	200	0.388151	21	21
2018-01-18 14:23:04	sdfsw	200	0.577475	21	21
2018-01-18 14:08:07	sd	200	0.384883	21	21
2018-01-18 14:08:06	sdfsw	200	0.573387	21	21
2018-01-18 14:08:06	tm	200	0.388358	21	21
2018-01-18 13:53:06	sd	200	0.401298	21	21
2018-01-18 13:53:05	tm	200	0.397636	21	20
2018-01-18 13:53:04	sdfsw	200	0.53235	21	21
2018-01-18 13:38:07	sd	200	0.378808	21	21
2018-01-18 13:38:06	tm	200	0.913813	21	20
2018-01-18 13:38:05	sdfsw	200	0.478367	21	21
2018-01-18 13:23:05	sd	200	0.385732	21	21
2018-01-18 13:23:04	sdfsw	200	0.606912	21	21
2018-01-18 13:23:04	tm	200	0.460901	21	20
2018-01-18 13:08:15	tm	200	0.391101	21	20
2018-01-18 13:08:15	sd	200	0.388096	21	21
2018-01-18 13:08:12	sdfsw	200	0.743019	21	21
2018-01-18 12:53:08	tm	200	0.397828	21	20
2018-01-18 12:53:08	sd	200	0.372163	21	21
2018-01-18 12:53:07	sdfsw	200	0.572956	21	21
2018-01-18 12:38:15	tm	200	0.395197	21	20
2018-01-18 12:38:15	sd	200	0.388997	21	21
2018-01-18 12:38:14	sdfsw	200	0.543662	21	21
2018-01-18 12:23:07	tm	200	0.380467	21	20
2018-01-18 12:23:07	sd	200	0.384822	21	21
2018-01-18 12:23:06	sdfsw	200	0.540967	21	21
2018-01-18 12:08:10	sd	200	0.370187	21	21
2018-01-18 12:08:09	sdfsw	200	0.550517	21	21
2018-01-18 12:08:09	tm	200	0.384479	21	20
2018-01-18 11:53:08	sd	200	0.374496	21	21
2018-01-18 11:53:07	sdfsw	200	0.543857	21	21
2018-01-18 11:53:07	tm	200	0.398315	21	20
2018-01-18 11:38:11	sd	200	0.389802	21	21
2018-01-18 11:38:10	tm	200	0.399642	21	21
2018-01-18 11:38:09	sdfsw	200	0.451637	21	21
2018-01-18 11:23:05	tm	200	0.400558	21	21
2018-01-18 11:23:05	sd	200	0.429265	21	21
2018-01-18 11:23:04	sdfsw	200	0.606901	21	21
2018-01-18 11:08:09	sd	200	0.411218	21	21
2018-01-18 11:08:08	sdfsw	200	0.568977	21	21
2018-01-18 11:08:08	tm	200	0.415367	21	21
2018-01-18 10:53:07	tm	200	0.427539	21	21
2018-01-18 10:53:07	sd	200	0.075074	21	21
2018-01-18 10:53:06	sdfsw	200	0.542283	21	21
2018-01-18 10:38:07	tm	200	0.431212	21	21
2018-01-18 10:38:07	sd	200	0.547489	21	21
2018-01-18 10:38:06	sdfsw	200	0.507478	21	21
